ID	Position	VIR	COL	RATIO	AF	SB
SRR19473837	10311	1.0	0.0	0.506095224128256	0.08403400000000005	4.0
ERR7896722	8835	1.0	0.0	0.12232496697490093	0.365079	62.0
ERR7896722	15521	1.0	0.0	1.6966974900924705	0.252525	73.0
SRR19475263	8835	1.0	0.0	0.005387357020621522	0.15000000000000002	0.0
SRR19475263	13435	1.0	1.0	1.34991774488145	0.024893000000000054	0.0
SRR20871260	26577	1.0	0.0	1.1132634426589445	0.104073	273.0
SRR22549807	26467	1.0	0.0	0.0016248280772226127	0.0	0.0
SRR21487456	22005	1.0	1.0	1.120357720020237	0.222375	0.0
SRR20858225	8835	1.0	1.0	0.16566265060240964	0.31237000000000004	538.0
SRR20858225	15521	1.0	0.0	0.01746987951807229	0.10465100000000004	6.0
SRR21346111	24851	1.0	1.0	1.0438651622787858	0.01545399999999997	19.0
SRR21326701	15521	1.0	1.0	0.1019182225924934	0.214357	126.0
SRR19473500	23854	1.0	0.0	0.0340483771498532	0.466667	0.0
SRR19475122	8835	1.0	1.0	0.01811758066990759	0.255814	33.0
SRR20873361	15521	1.0	1.0	0.05617112579936619	0.0	0.0
ERR7859073	8835	1.0	0.0	0.1324568965325059	0.38	50.0
ERR7876784	9181	1.0	0.0	1.1945525291828794	0.12022500000000005	2147483647.0
ERR7809355	3936	1.0	0.0	0.06514505884361475	0.005618000000000012	2147483647.0
ERR7897394	13859	1.0	0.0	1.2873199166001164	0.003233999999999959	216.0
ERR8014710	27925	1.0	1.0	0.08265925647989063	0.06349199999999999	19.0
ERR7876587	8835	1.0	0.0	0.8836604398202885	0.252362	491.0
ERR7859065	8835	1.0	1.0	0.02204803450627355	0.416667	6.0
ERR7832058	15521	1.0	0.0	1.2804914255463704	0.06628200000000001	258.0
ERR7878099	8835	1.0	0.0	0.04982370139557121	0.0	0.0
ERR8018310	22077	1.0	1.0	0.004840868264270585	0.0005169999999999897	0.0
SRR19475273	15521	1.0	0.0	0.0479559748427673	0.055555999999999994	4.0
ERR7898970	5936	1.0	1.0	2.1897374701670644	0.010310999999999959	889.0
SRR21345734	4106	1.0	1.0	0.42269464384318056	0.0	0.0
ERR7941133	22085	1.0	0.0		0.0	0.0
ERR7941133	26042	1.0	1.0		0.010645000000000016	1292.0
SRR19473413	10560	1.0	1.0	2.3875949709827764	0.07153200000000004	53.0
ERR8018338	3345	1.0	1.0	1.7034593341553983	0.0004629999999999912	0.0
ERR7876180	29635	1.0	0.0	0.002094319033554725	0.004959000000000047	2147483647.0
SRR19473813	28955	1.0	1.0	0.7850818171576841	0.09587599999999996	53.0
ERR7874768	5678	1.0	1.0	0.2501546072974644	0.016240000000000032	0.0
ERR7781518	22484	1.0	1.0	1.7502443398781562	0.012261999999999995	2206.0
ERR7941330	15521	1.0	0.0	1.687037836237489	0.034314	791.0
ERR7806739	666	1.0	1.0	1.804457540732848	0.206174	2090.0
ERR7904734	15521	1.0	0.0	1.7148733387802453	0.016533000000000003	319.0
ERR8182616	15521	1.0	0.0	0.06623529346963415	0.030302999999999997	8.0
ERR7878655	8835	1.0	0.0	0.025758645024700072	0.466667	28.0
ERR7831192	8835	1.0	0.0	2.023283679723404	0.484418	1485.0
ERR7877083	17602	1.0	1.0	0.5183605780620706	0.005128000000000021	2147483647.0
ERR8014456	2337	1.0	0.0	0.0007237217288863327	0.0	2147483647.0
ERR7852201	8835	1.0	0.0	0.6048978852986067	0.39308200000000004	167.0
ERR7940856	3872	1.0	1.0	0.07304955878671393	0.0018029999999999988	0.0
ERR7940856	22429	1.0	1.0	1.3183944342670628	0.0	0.0
ERR7806567	8835	1.0	0.0	2.453070457448494	0.116162	85.0
ERR7874433	8835	1.0	0.0	0.2765262601157526	0.16312100000000002	133.0
ERR7941227	8835	1.0	0.0	0.6841085706889986	0.27933	187.0
ERR7860134	26126	1.0	1.0	0.6604979447680815	0.0	2147483647.0
ERR8019833	25154	1.0	0.0	0.0019231883753060984	0.0008510000000000463	0.0
ERR7873734	27675	1.0	1.0	0.3570592367127137	0.0005589999999999762	0.0
ERR8018250	22593	1.0	1.0	0.041793804753052485	0.0	2147483647.0
ERR7860233	21502	1.0	1.0	0.10012993730731233	0.003928000000000043	62.0
ERR7875082	25023	1.0	1.0	0.9197294250281848	0.04510899999999996	0.0
ERR7877819	8835	1.0	0.0	0.3909262834010517	0.32960900000000004	186.0
ERR7941091	1808	1.0	1.0	0.5578609635903375	0.0010590000000000321	0.0
SRR20897967	29139	1.0	1.0	2.2271971366215038	0.0018380000000000067	16.0
SRR20902531	20391	1.0	0.0	1.474627528412799	0.010480000000000043	67.0
SRR20899398	15585	1.0	0.0	1.0017152338852982	0.000156000000000045	0.0
ERR8183566	15509	1.0	0.0	0.0014985828411788595	0.0	0.0
ERR7852330	3357	1.0	0.0	2.0401207506474197	0.11465	843.0
ERR7852330	20774	1.0	0.0	3.499445703838953	0.0	0.0
ERR8014862	15521	1.0	0.0	0.4861351760705307	0.025439	104.0
ERR7921366	8835	1.0	0.0	0.060422641378379514	0.461538	16.0
ERR7942738	15521	1.0	0.0	0.7450272314253866	0.058765	253.0
ERR8018230	24603	1.0	0.0	0.35107003475367804	0.000156000000000045	0.0
ERR7859786	2514	1.0	1.0	2.2148913527687486	0.0007190000000000253	3.0
ERR7808442	29334	1.0	1.0	0.5339796039519146	0.0005110000000000392	0.0
ERR7877064	1400	1.0	0.0	0.6892789373814042	0.0	2147483647.0
ERR7899224	16541	1.0	0.0	0.0009144947416552356	0.0003619999999999735	2147483647.0
ERR7941247	1726	1.0	0.0	0.001557103407537749	0.000415999999999972	0.0
ERR7831346	2003	1.0	0.0	0.8177820380590963	0.010411999999999977	0.0
ERR8019456	23256	1.0	0.0	2.0611892887264163	0.025248000000000048	0.0
ERR7897637	15521	1.0	0.0	1.6913300045392647	0.063082	1619.0
ERR7896723	25121	1.0	1.0	1.7070815450643777	0.00033499999999997415	16.0
ERR8019566	15521	1.0	0.0	1.745233535824356	0.046973	390.0
ERR7805762	8835	1.0	0.0	0.26175676464805103	0.155882	196.0
ERR7877343	12673	1.0	1.0	0.7214083175803403	0.038196000000000015	0.0
ERR7898902	15521	1.0	0.0	1.675947933270029	0.020269	362.0
ERR7941936	15521	1.0	0.0	1.6837819652969286	0.032755	908.0
ERR7875161	8835	1.0	0.0	0.745751033532384	0.182203	346.0
ERR7853009	29542	1.0	0.0	0.08311140030249319	0.0	2147483647.0
ERR7853568	8835	1.0	0.0	1.9316770186335404	0.487057	1695.0
ERR8019036	8835	1.0	0.0	1.603600557836584	0.43536099999999994	325.0
ERR7898212	8835	1.0	0.0	0.030452836599121024	0.5	0.0
ERR7852626	8835	1.0	0.0	1.8878706122270827	0.21329600000000004	92.0
ERR8019861	26295	1.0	1.0	1.6136053351532065	0.00027800000000000047	0.0
ERR8019287	25947	1.0	1.0	0.7976964311044004	0.0005490000000000217	0.0
ERR7844834	8835	1.0	0.0	0.8732858567914233	0.190578	622.0
ERR7941790	19171	1.0	0.0	1.9332410623403475	0.0003729999999999567	0.0
ERR7877629	13234	1.0	1.0	0.24573378839590446	0.400922	622.0
ERR8006457	25018	1.0	1.0	0.21130540042190135	0.0012520000000000306	0.0
ERR8021960	20251	1.0	0.0	0.00024020236730144606	0.002538999999999958	0.0
SRR20898697	490	1.0	1.0	1.227128933322175	0.0009569999999999855	0.0
ERR7851271	15521	1.0	0.0	1.5864921069169933	0.034607	713.0
ERR8184926	8826	1.0	0.0	0.0664869721473495	0.0	0.0
ERR8184926	8829	1.0	1.0	0.06918238993710693	0.38709699999999997	33.0
ERR7941369	8835	1.0	0.0	0.5120750938706652	0.23298400000000002	308.0
ERR8182980	15521	1.0	1.0	0.1807228331811584	0.0	0.0
ERR7877678	8835	1.0	0.0	0.5665680473372781	0.24898	153.0
ERR7859445	15521	1.0	0.0	1.089418528369299	0.036629	120.0
ERR7898780	8835	1.0	0.0	1.1792217685688162	0.108268	1047.0
ERR7940754	16002	1.0	1.0	0.4996885797082496	0.0031210000000000404	0.0
ERR7875476	8835	1.0	0.0	0.01933085501858736	0.5	0.0
ERR7941506	15521	1.0	1.0	1.6485757517023538	0.040356	583.0
ERR7875337	15521	1.0	0.0	1.6772954106648357	0.056797	512.0
ERR7941576	8835	1.0	0.0	0.3534052551191075	0.4782610000000001	81.0
ERR7952250	8835	1.0	0.0	0.7891459074733096	0.368	140.0
ERR7875406	3487	1.0	1.0	1.7148022118247557	0.428499	2147483647.0
ERR7897949	193	1.0	1.0	0.7248927038626609	0.0008780000000000454	2147483647.0
ERR7898066	28703	1.0	0.0	0.0019446845289541922	0.047826000000000035	0.0
ERR8182894	24348	1.0	0.0	0.3541666666666667	0.45	7.0
ERR7873739	309	1.0	0.0	1.8245847341675097	0.00013900000000000023	0.0
ERR7809064	8835	1.0	0.0	0.1994829837393186	0.42574300000000004	81.0
ERR7831734	1537	1.0	1.0	0.08837804317413095	0.0	2147483647.0
ERR7941270	15521	1.0	0.0	1.6546904275249654	0.039278	1158.0
ERR7952165	28336	1.0	1.0	1.689172896069448	0.0004389999999999672	0.0
ERR7877713	28877	1.0	0.0	1.797474064050519	0.0008629999999999471	0.0
ERR7877713	28878	1.0	0.0	1.812810103743798	0.0006040000000000488	0.0
ERR7940823	22044	1.0	0.0	0.00022458891658691182	0.021673000000000053	0.0
ERR7811548	8835	1.0	0.0	0.019486774451570585	0.15625	12.0
ERR7904324	8835	1.0	0.0	0.21816085961815032	0.21052600000000002	91.0
ERR7831380	29334	1.0	1.0	0.49395049570894706	0.322321	1009.0
ERR7898728	14841	1.0	1.0	0.18565290100767504	0.0006009999999999628	0.0
ERR7860248	14586	1.0	0.0	1.6550490605353991	0.0005100000000000103	0.0
ERR7896675	21118	1.0	1.0	0.6699826989619377	0.0	2147483647.0
ERR7942254	15521	1.0	0.0	0.6969636463131169	0.036847000000000005	50.0
ERR8183453	23416	1.0	0.0	1.1686274509803922	0.0	0.0
ERR8017807	8835	1.0	0.0	0.2912043301759134	0.438017	97.0
ERR7805730	27545	1.0	1.0	1.6561188223725063	0.0036699999999999506	771.0
ERR7874208	8835	1.0	0.0	0.3866415558506589	0.146277	251.0
ERR7897285	15521	1.0	0.0	1.6510111739845903	0.035299000000000004	872.0
ERR7852639	8835	1.0	0.0	1.872530324113324	0.39073800000000003	517.0
ERR8014543	17110	1.0	0.0	1.213235866012188	0.000435999999999992	2147483647.0
ERR8019628	29462	1.0	1.0	1.8976828043737608	0.0073379999999999565	2147483647.0
ERR7898530	27836	1.0	1.0	1.0221941375723298	0.01965399999999995	1168.0
ERR7941266	8835	1.0	0.0	1.655869015017814	0.201214	1098.0
ERR7940952	3273	1.0	1.0	0.4335663671141479	0.001018999999999992	0.0
ERR8014188	27863	1.0	1.0	0.3449709060681629	0.015372999999999968	0.0
ERR8019110	8835	1.0	0.0	0.9940897449531612	0.212513	838.0
ERR8019110	16398	1.0	0.0	1.903163383074626	0.128314	2147483647.0
ERR7832077	8835	1.0	0.0	0.026261206987426598	0.25	0.0
ERR7952132	8835	1.0	0.0	1.6876340243030736	0.46601899999999996	264.0
ERR7942157	8835	1.0	0.0	0.7497072637278369	0.227431	635.0
ERR7854241	8835	1.0	0.0	0.7733181975311234	0.133489	513.0
ERR7951653	15521	1.0	0.0	1.6167899086559374	0.020871	647.0
ERR7896811	15521	1.0	0.0	0.6494559419671432	0.071382	176.0
ERR8017939	29616	1.0	0.0	0.0006637491271131851	0.0	0.0
ERR7853371	8835	1.0	0.0	0.5041596853590804	0.478788	223.0
ERR7845428	388	1.0	0.0	0.6745543028152651	0.0006760000000000098	2.0
ERR7896872	27958	1.0	1.0	0.14118705035971224	0.0	0.0
ERR8019213	25771	1.0	0.0	0.0	0.0	2147483647.0
ERR7941925	8835	1.0	0.0	0.3170004336864773	0.4453780000000001	152.0
ERR7941417	15521	1.0	0.0	1.6102930106605828	0.035999	851.0
ERR7860345	8835	1.0	0.0	0.2847954318478003	0.158996	52.0
ERR7904370	15521	1.0	1.0	1.6586707746478873	0.021737	776.0
ERR7877906	8835	1.0	0.0	0.5701492537313433	0.42748100000000006	141.0
ERR7899036	15521	1.0	0.0	0.5411496605273028	0.072055	163.0
ERR7951914	8835	1.0	0.0	0.1519655913507071	0.31914899999999996	48.0
ERR8014331	18814	1.0	1.0	2.3339676498572794	0.0014410000000000256	0.0
ERR7807006	12556	1.0	1.0	1.8161797300625333	0.0009400000000000519	2.0
ERR7874671	2433	1.0	1.0	0.9855581352244084	0.0011299999999999644	0.0
ERR8017956	13681	1.0	1.0	0.4183742400360279	0.003936999999999968	0.0
ERR7941246	8835	1.0	0.0	0.6479579672721257	0.477778	241.0
ERR7955289	15521	1.0	1.0	1.6896010757507844	0.049567	2138.0
ERR7952297	21550	1.0	0.0	0.002616431187859759	0.0	0.0
ERR7952297	21551	1.0	1.0	0.002616431187859759	0.004302000000000028	254.0
ERR7859244	15521	1.0	0.0	1.6755194587385782	0.032083999999999994	1695.0
ERR7851641	20540	1.0	1.0	1.1526685375643446	0.0022820000000000067	0.0
ERR8019188	534	1.0	1.0	0.027487639801220258	0.0	0.0
ERR8183271	15521	1.0	0.0	0.026177314853371804	0.129412	3.0
ERR7942922	4694	1.0	1.0	1.6587987963577446	0.055711999999999984	2147483647.0
ERR7940618	398	1.0	1.0	1.1172548790235153	0.0	0.0
ERR8018070	17399	1.0	1.0	1.7515685398971492	0.09940099999999996	2147483647.0
ERR7898139	22028	1.0	1.0	0.06528165149234237	0.0005039999999999488	0.0
ERR8019726	15521	1.0	0.0	1.6549137826864166	0.029338	915.0
ERR7940889	15521	1.0	0.0	1.2976830309112448	0.073768	310.0
ERR7853126	23030	1.0	0.0	0.7645184996083537	0.0012119999999999909	0.0
ERR7875921	28503	1.0	1.0	1.8638655462184877	0.0005300000000000303	0.0
ERR8183370	15521	1.0	0.0	0.908269037128334	0.0	0.0
ERR7873565	15521	1.0	1.0	1.7386694896869808	0.034578	416.0
ERR7899426	8835	1.0	0.0	0.3575420410517521	0.49230799999999997	60.0
ERR7897649	15521	1.0	1.0	0.0075499884068387455	0.0	0.0
ERR7834156	8835	1.0	0.0	0.04495547062018858	0.0	0.0
ERR7945193	15588	1.0	1.0	1.9120117563573158	0.00024599999999996847	0.0
ERR8019079	8835	1.0	0.0	1.5705733170598044	0.41304300000000005	819.0
ERR7873570	15521	1.0	0.0	1.5991948110042495	0.026805000000000002	94.0
ERR7941117	8835	1.0	0.0	0.030311421754857005	0.0	0.0
ERR8014481	23689	1.0	1.0	0.13520900185300694	0.08695699999999995	19.0
ERR7952497	8835	1.0	1.0	0.04064274213011046	0.3	11.0
ERR7952497	28703	1.0	0.0	0.3742035328979456	0.00029900000000004917	0.0
ERR8014811	15521	1.0	0.0	0.9360224030689516	0.022363	123.0
ERR8021809	23854	1.0	0.0	0.43416609783626703	0.0	0.0
ERR7845301	8835	1.0	0.0	0.06539213555092267	0.0	0.0
ERR7845301	22529	1.0	0.0	0.1732007914592006	0.0	2147483647.0
ERR7898919	15521	1.0	0.0	0.6059089826066237	0.059937	230.0
ERR8019358	26565	1.0	1.0	0.7271522968993602	0.03612199999999999	1170.0
ERR7876152	21304	1.0	0.0	2.0232339089481948	0.12553699999999998	2147483647.0
ERR8019192	336	1.0	1.0	1.789251803280009	0.06367500000000004	2147483647.0
ERR8019533	8835	1.0	0.0	0.1610406506679944	0.202381	91.0
ERR7854217	8835	1.0	1.0	0.4359856092825829	0.31316700000000003	324.0
ERR7854217	22622	1.0	0.0	0.3639351891635499	0.0018850000000000253	2.0
ERR8014369	4687	1.0	1.0	1.6751302083333333	0.00887300000000002	1051.0
ERR8014369	15521	1.0	0.0	1.658203125	0.026157	307.0
ERR7874794	8835	1.0	1.0	0.2408450704225352	0.482353	77.0
ERR8018318	18432	1.0	0.0	1.0415466178478396	0.0008049999999999446	0.0
ERR8017788	8835	1.0	0.0	0.10241286298334057	0.14388499999999999	94.0
ERR7896805	29151	1.0	0.0	1.787145818935729	0.034608	2147483647.0
SRR19475283	15521	1.0	0.0	0.17413881306047435	0.429487	194.0
ERR7898570	8835	1.0	0.0	0.5961081625159447	0.352632	184.0
ERR7851553	8835	1.0	0.0	0.4598021181363148	0.189815	212.0
ERR7853497	23118	1.0	0.0	0.2724082102665428	0.42233000000000004	0.0
ERR7904728	9242	1.0	0.0	0.4820441402253722	0.0	0.0
SRR19475206	15521	1.0	0.0	0.0340667139815472	0.0	0.0
ERR7878146	12597	1.0	1.0	2.0968034457520592	0.0008289999999999688	15.0
ERR7904432	16548	1.0	1.0	0.5770640072426662	0.0014819999999999831	2147483647.0
ERR7854014	27000	1.0	0.0	0.002054250754406295	0.0	0.0
ERR7853755	15508	1.0	0.0	0.0018924157161571765	0.0	0.0
ERR7874139	9712	1.0	1.0	0.2583164593578247	0.0	0.0
ERR7874139	26291	1.0	0.0	2.1206248192074053	0.0010750000000000481	0.0
ERR7942149	2404	1.0	0.0	0.11040074563436564	0.0021689999999999765	2147483647.0
ERR7797964	24814	1.0	0.0	1.4042503174785892	0.010687000000000002	13.0
ERR8019552	8835	1.0	0.0	0.08322063258116669	0.311111	21.0
SRR20858080	15521	1.0	0.0	1.0333096837331597	0.15305	2147483647.0
ERR7899124	15521	1.0	0.0	0.4543996333638863	0.066728	182.0
ERR8018477	21624	1.0	1.0	1.7791798107255519	0.0009010000000000409	0.0
ERR7898381	28902	1.0	1.0	1.7918345420359925	0.466812	2147483647.0
ERR7873226	17197	1.0	1.0	0.1388095238095238	0.0	2147483647.0
ERR7951910	1416	1.0	1.0	0.2558201101529562	0.00018700000000004824	0.0
ERR7941821	14212	1.0	1.0	0.696078074089583	0.0	2147483647.0
SRR20927216	13296	1.0	1.0	1.12642182338228	0.0004150000000000542	0.0
ERR7873236	15521	1.0	0.0	0.5582556993025385	0.02521	97.0
ERR7831015	8835	1.0	0.0	0.04337994256796708	0.227273	31.0
ERR7850949	4968	1.0	0.0	2.2578284644459874	0.0039160000000000314	9.0
ERR7850871	8835	1.0	0.0	0.023843338767107355	0.0	0.0
ERR7854134	9423	1.0	0.0	0.010429042958224458	0.0	0.0
ERR8018647	23227	1.0	0.0	2.275545350172216	0.087766	2147483647.0
ERR7877730	8835	1.0	1.0	0.4347940173182892	0.37037	222.0
SRR22076607	15521	1.0	0.0	0.20853080568720375	0.0	0.0
SRR21346292	179	1.0	1.0	0.9724834499229454	0.00023200000000001	3.0
SRR20354305	23948	1.0	0.0	1.0451626528271485	0.390779	2070.0
SRR20351153	23405	1.0	0.0	1.0028212875904052	0.007965	0.0
ERR7851662	15521	1.0	0.0	2.1636142916960748	0.15018800000000002	365.0
ERR7797858	25947	1.0	1.0	0.057026476578411416	0.0	2147483647.0
ERR8019439	21624	1.0	1.0	1.8009378138724896	0.00026700000000001717	0.0
ERR8019321	15521	1.0	0.0	0.5325405137805279	0.163895	65.0
ERR7844493	8835	1.0	1.0	0.15416308630504608	0.07692299999999996	9.0
ERR7904750	9370	1.0	0.0	0.6342175264468041	0.0016519999999999868	0.0
SRR20354497	4911	1.0	1.0	0.19623726156258164	0.003952999999999984	0.0
SRR20888519	11722	1.0	1.0	0.5011763356324926	0.02037599999999995	5.0
ERR7876865	15521	1.0	0.0	0.5068493150684932	0.04054100000000005	2.0
ERR7876865	22730	1.0	0.0	0.25706791023025355	0.0010409999999999586	2147483647.0
ERR7876865	28289	1.0	1.0	2.1503934712911685	0.0011849999999999914	10.0
ERR7810844	8835	1.0	0.0	0.023687641783730205	0.375	9.0
ERR7851682	15521	1.0	0.0	2.4467619465968933	0.22047199999999997	275.0
SRR22561233	6574	1.0	0.0	0.14920376729052842	0.09574499999999997	0.0
SRR21548751	25449	1.0	0.0	1.2878045953415946	0.358258	0.0
ERR8185496	12080	1.0	0.0	2.14684209439018	0.0002410000000000468	0.0
SRR22549830	14481	1.0	1.0	1.149528567810113	0.08866399999999998	0.0
SRR22554878	26029	1.0	1.0	0.19239275507481976	0.09879499999999997	0.0
SRR22558277	6029	1.0	1.0	0.9455702636455516	0.17733299999999996	0.0
SRR21709410	6545	1.0	1.0	0.5799991914922114	0.08452000000000004	0.0
SRR21554838	21974	1.0	1.0	1.4675780336234652	0.027124999999999955	0.0
SRR21548727	23694	1.0	1.0	0.2524105555545176	0.07278200000000001	0.0
SRR21815501	24962	1.0	1.0	0.8166004089338544	0.10400200000000004	0.0
SRR22549838	5755	1.0	1.0	0.8413325243964829	0.08803099999999997	0.0
SRR22910881	26699	1.0	1.0	1.3284185958619137	0.125622	0.0
SRR22907540	9925	1.0	1.0	1.9113124836125	0.09906199999999997	0.0
SRR22556472	15626	1.0	1.0	1.2739662285813904	0.08915499999999997	0.0
SRR22556472	16864	1.0	1.0	1.208947218510251	0.09630300000000004	0.0
SRR22554881	8537	1.0	1.0	0.4465351779663208	0.060189999999999966	0.0
SRR22554881	26577	1.0	1.0	0.8384703199538213	0.0	0.0
SRR21551942	23734	1.0	1.0	0.9099596403655033	0.07804900000000004	0.0
SRR22556520	9992	1.0	0.0	1.0440941887235344	0.03879900000000003	0.0
SRR22561179	15828	1.0	0.0	1.0946056845218606	0.061981999999999975	0.0
SRR21487450	28703	1.0	1.0	1.5898414339065243	0.030071999999999988	0.0
SRR21554628	24358	1.0	0.0	0.9598581789877242	0.14366599999999996	0.0
SRR22565493	22282	1.0	0.0	0.4083071048210053	0.06743699999999997	0.0
SRR22565493	24764	1.0	0.0	0.6578936732303771	0.05022400000000005	0.0
SRR21547326	21936	1.0	0.0	0.8800549867254873	0.09397699999999998	0.0
SRR21548754	12999	1.0	1.0	0.8144031125612663	0.12226099999999995	0.0
SRR22565462	22005	1.0	1.0	1.3968345332051195	0.07306100000000004	0.0
SRR21551948	29315	1.0	1.0	1.5061929797985305	0.16791	0.0
SRR22554803	27081	1.0	0.0	0.0019101314088869575	0.0	0.0
SRR22561160	3218	1.0	1.0	0.6145459417309594	0.06979199999999998	0.0
SRR21547328	10208	1.0	0.0	1.1887588857602034	0.0	0.0
SRR22556526	2122	1.0	1.0	0.4250152396758467	0.11730700000000005	0.0
SRR22556526	15853	1.0	1.0	1.2759400172698878	0.07411999999999996	0.0
SRR21487402	29028	1.0	1.0	1.5509521320024868	0.12711300000000006	0.0
SRR21554829	5587	1.0	1.0	1.1550565285590009	0.174914	0.0
SRR21554829	29405	1.0	1.0	1.4639880272716181	0.054238000000000015	0.0
SRR18898677	8835	1.0	0.0	0.11995388055496972	0.3125	0.0
SRR22558338	1583	1.0	0.0	0.12324271667206757	0.23152700000000004	0.0
SRR21551957	25978	1.0	0.0	1.0432228701210229	0.137695	0.0
SRR22556510	243	1.0	0.0	1.4352198428283156	0.03356999999999999	0.0
SRR21551975	10024	1.0	1.0	1.3280016181377572	0.19411	0.0
SRR22561178	28847	1.0	1.0	0.8792608875558295	0.046460999999999975	0.0
SRR21487447	22742	1.0	0.0	0.01251720111941467	0.22222199999999998	0.0
SRR22906383	8781	1.0	1.0	2.118599541655157	0.08528899999999995	0.0
SRR22556503	13844	1.0	0.0	1.395542897235144	0.379685	0.0
SRR22938561	2776	1.0	1.0	0.260694350513852	0.254902	0.0
SRR22561209	28902	1.0	1.0	1.192068400894141	0.07846500000000001	0.0
SRR22565531	21304	1.0	0.0	1.11685135841423	0.11268900000000005	0.0
SRR22565393	29710	1.0	1.0	1.1502270070831884	0.307663	0.0
SRR22556464	20659	1.0	1.0	0.7352547092390176	0.13960999999999998	0.0
SRR22910259	25563	1.0	1.0	0.9681995018229499	0.20052800000000004	0.0
SRR22907312	11396	1.0	1.0	0.9113050732521392	0.134969	0.0
SRR21548749	5809	1.0	1.0	1.1618375556423133	0.051274000000000035	0.0
SRR22561161	25162	1.0	1.0	1.1822710626038822	0.24697400000000005	0.0
SRR22561161	25163	1.0	1.0	1.1829118599277866	0.039184	0.0
SRR21554833	7915	1.0	1.0	1.4190651017972429	0.07762500000000007	0.0
SRR21551981	28254	1.0	1.0	2.6644137753101957	0.24371600000000004	0.0
SRR22553754	3178	1.0	0.0	0.8931330746644941	0.12112199999999995	0.0
SRR22553754	28877	1.0	1.0	1.6927188280312924	0.08879000000000004	0.0
SRR22553754	28878	1.0	1.0	1.6927188280312924	0.05382399999999998	0.0
SRR22910840	17574	1.0	0.0	1.1669361725666232	0.278023	0.0
SRR22554807	9111	1.0	0.0	1.7370586988379593	0.357892	0.0
SRR21275225	8835	1.0	0.0	0.21494841938341855	0.114035	0.0
SRR22550724	27383	1.0	0.0	1.3877663457968543	0.08114500000000002	0.0
SRR22558307	28877	1.0	1.0	0.9143632009213396	0.1079	0.0
SRR22558307	28878	1.0	1.0	0.9143632009213396	0.08109999999999995	0.0
SRR22561193	6767	1.0	0.0	0.4218056648134733	0.07603899999999998	0.0
SRR22556499	24998	1.0	1.0	0.9478270433845568	0.03734000000000004	0.0
SRR21551947	14074	1.0	1.0	1.0108315495520213	0.04743699999999995	0.0
SRR21554621	28249	1.0	1.0	1.6218576435812442	0.09444799999999998	0.0
SRR22550721	24020	1.0	0.0	0.00021233296885550456	0.0	0.0
SRR22556470	26296	1.0	1.0	1.530864651322613	0.104553	0.0
SRR22558319	22103	1.0	0.0	0.8344468177268739	0.313206	0.0
SRR22558297	641	1.0	1.0	0.06396817075614497	0.08832799999999996	0.0
SRR21709419	7087	1.0	0.0	1.5000778691561882	0.088287	0.0
SRR22553773	17136	1.0	1.0	0.8489885345106251	0.09548	0.0
