Position	MEAN_err	Flag
476	0.0	False
477	0.0	False
478	0.0	False
479	0.0	False
480	0.0	False
481	0.0	False
482	0.0	False
483	0.0	False
484	0.0	False
485	0.0	False
486	0.0	False
487	0.0	False
488	0.0	False
489	0.0	False
490	0.0	False
491	0.0	False
492	0.0	False
493	0.8635977024408705	True
494	2.342640884299864	True
495	0.0	False
496	0.0	False
497	0.0	False
498	1.312106023799923	True
499	0.0	False
500	1.2012216706447882	True
501	0.0	False
502	0.0	False
503	0.1838320275806443	True
504	0.0	False
505	0.0	False
506	0.0	False
507	0.0	False
508	0.0	False
509	0.0	False
510	0.0	False
511	0.0	False
512	0.8118939328528062	True
513	0.0	False
514	0.0	False
515	0.0	False
516	0.0	False
517	0.0	False
518	0.0	False
519	0.0	False
520	2.645195058837701	True
521	0.0	False
522	0.0	False
523	0.0049585715144604	False
524	0.0	False
525	0.0	False
526	0.0	False
527	0.6569741146760754	True
528	0.752557870742361	True
529	0.0	False
530	0.0131863059537525	False
531	0.0	False
532	0.0	False
533	0.4619303871462777	True
534	0.0	False
535	0.0	False
536	0.0	False
537	0.0	False
538	0.0	False
539	0.0	False
540	0.1524059366283555	True
541	0.0	False
542	0.8596407405888269	True
543	0.0	False
544	0.0	False
545	0.0	False
546	1.1003835010211862	True
547	0.0	False
548	0.0	False
549	0.0	False
550	0.0	False
551	0.0	False
552	0.0	False
553	0.0	False
554	0.0	False
555	0.0	False
556	0.0	False
557	0.0	False
558	0.0	False
559	0.0	False
560	0.0	False
561	0.0	False
562	0.0	False
563	0.0	False
564	0.0	False
565	0.0	False
566	0.0	False
567	0.5750655054829485	True
568	0.0	False
569	0.0	False
570	0.4321406334633848	True
571	0.877703495249221	True
572	0.0	False
573	0.0	False
574	0.0	False
575	1.3379101514208098	True
576	0.0	False
577	0.0	False
578	0.2971912390718377	True
579	0.0	False
580	0.0	False
581	0.2277295988863927	True
582	0.0	False
583	0.0	False
584	0.0	False
585	0.0	False
586	0.8459003482375093	True
587	1.0198370786761508	True
588	0.0	False
589	0.0	False
590	0.0	False
591	0.0	False
592	0.0	False
593	0.0	False
594	0.0	False
595	0.0	False
596	0.0	False
597	1.0271800427629902	True
598	0.0	False
599	0.0	False
600	0.0	False
601	0.0	False
602	0.0	False
603	0.0	False
604	1.133283918340409	True
605	0.6089173885817444	True
606	0.0	False
607	0.0	False
608	1.4272140735522678	True
609	0.0	False
610	0.2266583858401542	True
611	0.0	False
612	0.0	False
613	0.0	False
614	0.0	False
615	0.8172420652657781	True
616	0.0	False
617	0.0	False
618	0.0	False
619	0.0	False
620	0.0	False
621	0.896667919970648	True
622	0.0	False
623	0.0	False
624	0.0	False
625	0.0	False
626	0.0	False
627	0.0	False
628	0.5923091339319316	True
629	0.6531133713186296	True
630	0.0	False
631	0.0	False
632	0.0	False
633	0.0	False
634	0.0	False
635	0.0	False
636	0.0	False
637	0.0	False
638	0.0	False
639	0.0	False
640	0.0	False
641	0.0	False
642	0.0	False
643	0.0	False
644	0.0	False
645	0.0	False
646	0.0	False
647	0.0	False
648	0.0	False
649	0.0	False
650	0.0	False
651	0.0	False
652	1.2096509479303088	True
653	1.6382358591038708	True
654	0.0	False
655	0.0	False
656	0.0	False
657	0.0	False
658	0.0	False
659	0.0	False
660	0.0	False
661	1.6655008374242235	True
662	1.072187419031064	True
663	0.0	False
664	0.0	False
665	0.0	False
666	0.0	False
667	0.0	False
668	0.0	False
669	0.0	False
670	0.0	False
671	0.0	False
672	0.0	False
673	0.0	False
674	0.0	False
675	1.1367150594822386	True
676	0.0	False
677	0.0	False
678	0.0	False
679	0.0	False
680	0.0	False
681	0.0	False
682	0.0	False
683	0.0	False
684	0.0	False
685	0.0	False
686	0.0	False
687	0.0	False
688	0.0	False
689	0.0	False
690	1.2964328982376174	True
691	0.0	False
692	0.0	False
693	1.8954248366013071	True
694	1.416577676506776	True
695	0.0	False
696	1.1763997361859526	True
697	0.0	False
698	0.0	False
699	0.0	False
700	0.0	False
701	0.0	False
702	0.0	False
703	0.0	False
704	0.0	False
705	0.6412239703803504	True
706	0.0	False
707	0.0	False
708	2.149295394729076	True
709	0.0	False
710	1.6051542540739183	True
711	0.0	False
712	0.0	False
713	0.0	False
714	0.0	False
715	0.0	False
716	0.0	False
717	1.5280959364838955	True
718	0.0	False
719	0.0	False
720	1.5136024099437475	True
721	0.0	False
722	0.0	False
723	2.1191534108053958	True
724	0.0	False
725	0.0168085590882676	False
726	1.7651170426130554	True
727	0.0	False
728	0.5259934606281796	True
729	0.0	False
730	0.0	False
731	1.1108253188957076	True
732	0.0	False
733	0.0	False
734	0.0	False
735	0.0	False
736	0.0	False
737	0.0	False
738	0.0	False
739	0.0	False
740	0.0	False
741	0.0	False
742	0.0	False
743	1.0200115804536645	True
744	0.0	False
745	0.0	False
746	0.0	False
747	0.0	False
748	1.3414525897805252	True
749	0.0	False
750	0.0	False
751	0.0	False
752	0.0	False
753	0.0	False
754	0.0	False
755	0.0	False
756	0.0	False
757	0.0	False
758	0.0	False
759	0.0	False
760	0.0	False
761	0.0	False
762	0.0	False
763	0.0	False
764	0.0	False
765	0.0	False
766	0.0	False
767	0.0	False
768	1.19920741842834	True
769	0.0	False
770	0.0	False
771	0.0	False
772	0.0	False
773	0.0	False
774	0.0	False
775	0.9967603087758868	True
776	0.0	False
777	1.3407151842808014	True
778	0.0	False
779	0.3250470809005501	True
780	0.4647080738556617	True
781	0.0	False
782	1.5710775689751482	True
783	0.0	False
784	0.0	False
785	0.0	False
786	0.0	False
787	1.3182343850677165	True
788	0.0	False
789	0.0	False
790	0.1362820059473876	True
791	0.0	False
792	0.0	False
793	0.0	False
794	0.0	False
795	0.0	False
796	0.0	False
797	1.0065242203710725	True
798	0.0	False
799	0.0	False
800	0.0	False
801	0.0	False
802	0.0	False
803	0.0	False
804	0.0	False
805	0.0	False
806	0.0	False
807	0.0	False
808	0.0	False
809	0.0	False
810	1.6191470106683958	True
811	0.1917646187123289	True
812	0.0	False
813	1.3232704887578322	True
814	0.0	False
815	0.0	False
816	0.0	False
817	0.0	False
818	1.6320949980757324	True
819	0.0	False
820	0.0	False
821	0.0	False
822	0.0	False
823	0.0	False
824	0.0	False
825	0.0	False
826	0.0	False
827	0.0	False
828	0.0	False
829	0.0	False
830	0.0	False
831	0.0	False
832	0.0	False
833	0.0	False
834	0.0	False
835	0.0	False
836	0.0	False
837	0.0	False
838	0.0	False
839	0.7909389429146733	True
840	0.0	False
841	0.0	False
842	0.0	False
843	1.227634288992656	True
844	0.0	False
845	0.0	False
846	0.0	False
847	0.0	False
848	0.0	False
849	0.0	False
850	0.5179671418889912	True
851	0.0	False
852	0.0	False
853	0.0	False
854	0.0	False
855	1.29851357055264	True
856	0.4881240711394478	True
857	0.0	False
858	0.0	False
859	0.0	False
860	0.0	False
861	0.0	False
862	0.0	False
863	0.0	False
864	0.0	False
865	0.0	False
866	0.9374537681345254	True
867	1.660924398810635	True
868	0.0	False
869	0.0	False
870	0.0	False
871	0.0	False
872	0.9456206795936524	True
873	0.938991963202979	True
874	0.0	False
875	0.0	False
876	0.7688562874996846	True
877	0.0	False
878	0.6153295483753398	True
879	0.0	False
880	0.0	False
881	0.0	False
882	0.9510932105868816	True
883	1.417723283420373	True
884	0.0	False
885	0.0	False
886	0.0	False
887	0.1766096296736207	True
888	0.0	False
889	1.2994232713035383	True
890	0.0	False
891	0.0	False
892	0.0	False
893	0.0	False
894	0.0	False
895	0.0	False
896	0.0	False
897	0.0	False
898	0.0	False
899	0.8414651442385037	True
900	0.0	False
901	1.706571289173867	True
902	0.0	False
903	0.0	False
904	0.0	False
905	0.0	False
906	1.4896693532507603	True
907	1.7810397343597046	True
908	0.0	False
909	0.4331361803828791	True
910	0.0	False
911	0.0	False
912	1.5470773449432311	True
913	0.9496339028178388	True
914	0.0	False
915	0.0	False
916	0.0	False
917	0.0	False
918	0.1058920928479158	True
919	0.0	False
920	1.8883097542814595	True
921	2.23363030190302	True
922	1.3215831613646152	True
923	0.0	False
924	0.0	False
925	0.0	False
926	0.0	False
927	0.0	False
928	0.0	False
929	0.0	False
930	0.0	False
931	1.0119779931024149	True
932	0.0	False
933	1.1734979118565871	True
934	0.0	False
935	1.7055006504007189	True
936	0.0	False
937	1.054962392291186	True
938	0.0	False
939	0.0	False
940	0.0	False
941	0.0	False
942	0.0	False
943	0.0	False
944	1.1726616162330945	True
945	0.0	False
946	0.0	False
947	0.0	False
948	0.0	False
949	0.0	False
950	1.5298199970174482	True
951	0.0	False
952	0.0	False
953	1.486725626864445	True
954	0.0	False
955	0.6473501585575439	True
956	0.0	False
957	0.0	False
958	0.0	False
959	1.6931005257517486	True
960	0.0	False
961	0.0	False
962	0.0	False
963	1.4045681231889782	True
964	0.0	False
965	0.0	False
966	0.0	False
967	0.0	False
968	0.0	False
969	0.0	False
970	0.0	False
971	0.0	False
972	0.0	False
973	0.0	False
974	0.0	False
975	0.0	False
976	0.0	False
977	0.0	False
978	0.0	False
979	0.0	False
980	0.0	False
981	0.0	False
982	0.0	False
983	0.0	False
984	0.0	False
985	0.0	False
986	0.0	False
987	0.0	False
988	0.0	False
989	0.0	False
990	0.0	False
991	0.0	False
992	0.0	False
993	2.790641645785841	True
994	0.0	False
995	0.0	False
996	0.0	False
997	0.0	False
998	0.0	False
999	0.9175472728388676	True
1000	0.0	False
1001	1.9617250038212208	True
1002	0.0	False
1003	0.0	False
1004	0.0	False
1005	0.0	False
1006	0.0	False
1007	0.0	False
1008	0.0	False
1009	0.0	False
1010	0.0	False
1011	0.0	False
1012	0.0	False
1013	0.0	False
1014	0.0	False
1015	0.0	False
1016	1.3853433632613443	True
1017	0.0	False
1018	0.0	False
1019	0.0	False
1020	0.0	False
1021	0.0	False
1022	0.5352131937472405	True
1023	0.0	False
1024	0.0	False
1025	0.0	False
1026	0.0	False
1027	0.0	False
1028	1.049344054041915	True
1029	0.0	False
1030	0.0	False
1031	0.0	False
1032	0.0	False
1033	0.0	False
1034	0.0	False
1035	0.0	False
1036	0.0	False
1037	0.0	False
1038	0.0	False
1039	0.8289363174236549	True
1040	0.0	False
1041	0.0	False
1042	0.0	False
1043	0.0	False
1044	0.0	False
1045	0.0	False
1046	0.0	False
1047	0.0	False
1048	0.0	False
1049	0.0	False
1050	0.0	False
1051	0.0	False
1052	0.0	False
1053	0.0	False
1054	0.0	False
1055	0.0	False
1056	0.0	False
1057	0.0	False
1058	0.0	False
1059	0.0	False
1060	0.0	False
1061	0.0	False
1062	0.0	False
1063	0.724444808600897	True
1064	0.0	False
1065	0.0	False
1066	0.0	False
1067	0.0	False
1068	0.0	False
1069	0.0	False
1070	0.0	False
1071	1.1401516832181415	True
1072	0.0	False
1073	0.0	False
1074	0.0	False
1075	0.0	False
1076	0.5875259986448902	True
1077	0.0564297423166928	False
1078	0.6786865383643778	True
1079	0.0	False
1080	0.0	False
1081	0.0	False
1082	0.0	False
1083	0.0	False
1084	0.0	False
1085	0.0	False
1086	0.0	False
1087	0.0	False
1088	0.4446632941263676	True
1089	0.0	False
1090	0.0	False
1091	0.0	False
1092	0.0	False
1093	0.0	False
1094	0.0	False
1095	0.0	False
1096	0.0	False
1097	0.5288114283095244	True
1098	0.0	False
1099	0.0	False
1100	0.0	False
1101	0.0	False
1102	0.0	False
1103	0.0	False
1104	0.0	False
1105	0.0	False
1106	0.0	False
1107	0.0	False
1108	0.0	False
1109	0.5799036675234347	True
1110	0.0	False
1111	0.0943225925511074	False
1112	0.0	False
1113	0.0	False
1114	0.6225543828710588	True
1115	0.0	False
1116	1.6735553837342056	True
1117	0.0	False
1118	0.0	False
1119	0.0	False
1120	0.0	False
1121	0.0	False
1122	0.0	False
1123	0.0	False
1124	0.3532894736842105	True
1125	0.0	False
1126	0.0	False
1127	0.0	False
1128	0.0	False
1129	0.088181246766395	False
1130	0.0	False
1131	0.0	False
1132	0.1387960182398933	True
1133	0.0	False
1134	0.0	False
1135	0.3618360108739415	True
1136	0.0	False
1137	1.2170627032920405	True
1138	0.0	False
1139	0.316176213126532	True
1140	0.0	False
1141	0.0	False
1142	0.0	False
1143	0.0	False
1144	0.0	False
1145	0.0	False
1146	0.0	False
1147	0.0	False
1148	0.0	False
1149	0.8139493183483429	True
1150	0.0	False
1151	0.5288553700475264	True
1152	0.0	False
1153	0.0	False
1154	0.0	False
1155	0.0	False
1156	0.0	False
1157	0.0	False
1158	0.6870750482749711	True
1159	0.0	False
1160	0.0	False
1161	0.0	False
1162	0.0	False
1163	0.0	False
1164	1.0735946850634726	True
1165	0.0	False
1166	0.0	False
1167	0.0	False
1168	0.0	False
1169	0.9697194627548698	True
1170	0.0	False
1171	0.0	False
1172	0.0	False
1173	0.0	False
1174	0.0	False
1175	0.4092623729450276	True
1176	0.0	False
1177	0.0	False
1178	0.0	False
1179	0.0	False
1180	0.9004777597217803	True
1181	0.0	False
1182	0.0294417259644134	False
1183	0.0	False
1184	0.0	False
1185	0.0	False
1186	0.0	False
1187	1.181714151788991	True
1188	0.0	False
1189	0.8712328240920987	True
1190	1.0486277214305375	True
1191	1.1833332932803031	True
1192	0.0	False
1193	0.0	False
1194	0.0230352303523035	False
1195	0.0	False
1196	0.0	False
1197	1.0175689994703223	True
1198	0.0	False
1199	0.0	False
1200	0.0	False
1201	0.0	False
1202	1.10311593158649	True
1203	0.0	False
1204	0.793649269716849	True
1205	0.6093540180883843	True
1206	0.0	False
1207	0.0	False
1208	0.0	False
1209	0.0	False
1210	0.0	False
1211	0.0	False
1212	0.5386574184409377	True
1213	0.0	False
1214	0.5951901964940169	True
1215	0.0	False
1216	0.0	False
1217	0.0	False
1218	0.0	False
1219	0.0	False
1220	0.0	False
1221	0.0	False
1222	0.0	False
1223	0.776786151099045	True
1224	0.0	False
1225	0.0	False
1226	0.0	False
1227	0.0	False
1228	0.0	False
1229	0.0	False
1230	0.0	False
1231	0.0	False
1232	0.0	False
1233	0.0	False
1234	0.0	False
1235	0.0	False
1236	0.0	False
1237	0.0	False
1238	0.0	False
1239	0.0	False
1240	2.3301282051282053	True
1241	0.0	False
1242	0.0	False
1243	0.0	False
1244	0.0	False
1245	0.0	False
1246	0.0	False
1247	0.0	False
1248	0.0	False
1249	1.3615666198778285	True
1250	0.0	False
1251	0.0	False
1252	0.391240234116578	True
1253	0.0	False
1254	0.0	False
1255	0.0	False
1256	0.0	False
1257	0.0	False
1258	0.0	False
1259	0.0	False
1260	0.0	False
1261	0.0	False
1262	0.0	False
1263	0.0	False
1264	0.0	False
1265	0.9193191337972628	True
1266	0.0	False
1267	0.0	False
1268	0.0	False
1269	0.0	False
1270	0.0	False
1271	0.0	False
1272	0.0	False
1273	1.6778016728190592	True
1274	0.0	False
1275	0.0	False
1276	0.0	False
1277	0.0	False
1278	0.0	False
1279	1.5138824773486168	True
1280	0.9637686834513648	True
1281	0.0	False
1282	0.0	False
1283	0.0	False
1284	0.0	False
1285	1.7867726570644555	True
1286	0.0	False
1287	0.0	False
1288	0.0	False
1289	0.0	False
1290	0.0	False
1291	1.194895076684204	True
1292	0.0	False
1293	0.0	False
1294	0.0	False
1295	0.0	False
1296	0.0	False
1297	0.0	False
1298	1.6905836001778198	True
1299	0.0	False
1300	0.0	False
1301	0.0	False
1302	1.440856588282873	True
1303	0.4868912394786439	True
1304	1.2732560498828105	True
1305	1.7689746216346085	True
1306	0.0	False
1307	0.0	False
1308	1.9361623597177573	True
1309	0.0	False
1310	0.0	False
1311	0.0	False
1312	0.0	False
1313	0.0	False
1314	0.0	False
1315	0.0	False
1316	0.0	False
1317	0.0	False
1318	0.0	False
1319	0.0	False
1320	0.0	False
1321	0.0	False
1322	0.0	False
1323	1.162511549098018	True
1324	0.0	False
1325	0.0	False
1326	0.0	False
1327	0.0	False
1328	0.0	False
1329	0.0	False
1330	0.0	False
1331	0.0	False
1332	1.1659931800312002	True
1333	1.5474033149171271	True
1334	0.0	False
1335	0.0	False
1336	0.0	False
1337	0.0	False
1338	0.0	False
1339	0.0	False
1340	0.0	False
1341	0.0	False
1342	0.0	False
1343	0.0	False
1344	0.0	False
1345	0.0	False
1346	0.464695376024717	True
1347	0.0	False
1348	0.0	False
1349	0.6263797822669822	True
1350	0.5116272370037785	True
1351	0.0	False
1352	0.6837703685015789	True
1353	0.0	False
1354	0.0	False
1355	0.015553338930595	False
1356	0.0	False
1357	0.0	False
1358	0.0	False
1359	0.0	False
1360	0.0	False
1361	0.0	False
1362	0.0	False
1363	0.0	False
1364	0.4249985369174732	True
1365	0.0	False
1366	0.0	False
1367	0.0	False
1368	0.0	False
1369	0.0	False
1370	0.0	False
1371	0.0	False
1372	0.0	False
1373	0.0	False
1374	0.0	False
1375	0.0	False
1376	0.0	False
1377	0.0	False
1378	0.5970153858319714	True
1379	0.0	False
1380	0.0	False
1381	0.3790272444332468	True
1382	0.0	False
1383	0.0	False
1384	0.0	False
1385	0.0	False
1386	0.0	False
1387	0.0	False
1388	0.0	False
1389	0.9749731359518544	True
1390	0.0	False
1391	0.4270409465766169	True
1392	0.0	False
1393	0.0	False
1394	0.0	False
1395	0.50646804994565	True
1396	0.0026654820079964	False
1397	0.0	False
1398	0.7971181301121203	True
1399	0.0	False
1400	0.3850463130928681	True
1401	0.0	False
1402	0.0	False
1403	0.0	False
1404	0.0	False
1405	0.1417809889282039	True
1406	0.2691898494341369	True
1407	0.0	False
1408	0.0	False
1409	0.0	False
1410	0.0	False
1411	0.0	False
1412	0.0	False
1413	0.670460882230812	True
1414	0.0	False
1415	0.0	False
1416	0.0	False
1417	0.0	False
1418	0.6272859354461701	True
1419	0.0	False
1420	0.0	False
1421	0.0	False
1422	0.0	False
1423	0.0	False
1424	0.7265865261611425	True
1425	0.0	False
1426	0.0	False
1427	0.7725970520008137	True
1428	0.0	False
1429	0.0	False
1430	0.0	False
1431	0.0	False
1432	0.8204060318212878	True
1433	0.0	False
1434	0.0	False
1435	0.3474017489851203	True
1436	0.0	False
1437	0.504075504075504	True
1438	0.4260203399377459	True
1439	0.0	False
1440	0.0	False
1441	0.0	False
1442	0.0	False
1443	0.0	False
1444	0.0	False
1445	0.0	False
1446	0.0	False
1447	0.0	False
1448	0.0	False
1449	0.0	False
1450	0.0	False
1451	0.0	False
1452	0.0	False
1453	0.0	False
1454	0.0	False
1455	0.0	False
1456	1.31149201316333	True
1457	0.0	False
1458	0.0	False
1459	0.0	False
1460	0.0	False
1461	0.0	False
1462	0.0	False
1463	0.0	False
1464	0.0	False
1465	0.0	False
1466	0.4483536250995814	True
1467	0.0	False
1468	0.0	False
1469	0.0	False
1470	0.0	False
1471	0.0	False
1472	0.0	False
1473	0.0	False
1474	0.0	False
1475	0.0	False
1476	0.0	False
1477	0.0	False
1478	0.0	False
1479	0.0	False
1480	0.0	False
1481	0.0	False
1482	0.0	False
1483	0.6441839738018197	True
1484	0.0	False
1485	0.0	False
1486	0.0	False
1487	0.5171666793212821	True
1488	0.0	False
1489	0.0	False
1490	0.0	False
1491	0.0	False
1492	0.0	False
